CharacterId,Name,Author,Width,Height
8604,Jagi sama,Ahuron,346.0,38.0
8605,James,Chicken_heart,123.0,219.0
8606,Jazu EX3,Ahuron,289.0,148.0
8607,Jazz EX3,Omega supreme,108.0,131.0
8608,Jack in dia,Pullo,90.0,121.0
8609,Jet jaguar,Kirbey,71.0,98.0
8610,Jhon,Tamago kanten,50.0,95.0
8612,Jill ex,Seanaltly+divinewolf,80.0,97.0
8613,Jinjya,Tokage,491.0,293.0
8614,Johnny maximum,Bbaga / shimon / judgespear,100.0,121.0
8615,Joachim,}ht,137.0,276.0
8616,Joe EX3,Ryo 2005,80.0,120.0
8617,Joe higashi EX3,Tobikage,67.0,109.0
8618,Johann EX3,Ahuron,640.0,480.0
8620,Lf2 - john,Deoxgigas,55.0,70.0
8621,Joker EX3,1%,84.0,139.0
8622,Jones ex,Ryo 2005,80.0,135.0
8623,Joshua bright,"Happa,",54.0,86.0
8624,Jubei,Mouki,94.0,122.0
8625,Jubilee,"Chimoru,intensity,avalon,arkady",75.0,94.0
8626,Lf2 - julian,Deoxgigas,56.0,89.0
8627,Jaguar junichi,Ju,28.0,58.0
8628,Cook kawasaki,Ju,36.0,48.0
8629,Card hero,Ju,79.0,101.0
8630,Teppouo,Ju,48.0,25.0
8631,Yawarakasensha,Ju,100.0,100.0
8632,Jyashinsai,Ohgaki,58.0,121.0
8633,Jyubei yagyu EX3,Nrf,79.0,105.0
8634,Ein,Juke kisaragi,49.0,116.0
8635,Ignis,Juke kisaragi,107.0,123.0
8636,Kaigen EX3,Juke kisaragi,65.0,111.0
8637,Shion EX3,Juke kisaragi,50.0,106.0
8638,K' dempsey,2010lifegame,63.0,111.0
8639,K' EX3,Ikaruga,65.0,111.0
8640,Rage rock ex,Vans [sb ver sfg],74.0,110.0
8641,K9999 EX3,Ryo 2005,61.0,122.0
8642,Kamen rider kabuto,Alf,49.0,119.0
8643,Kaede+z,Jjong1917,124.0,101.0
8644,Kaede+z_n,Jjong1917,124.0,101.0
8645,Kaede ngbc,Ahuron,126.0,101.0
8646,Kaeru(chrono),Zenjidoh,167.0,149.0
8648,Kagami ex,Hal,102.0,117.0
8649,Kaguya houraisan EX3,Seravy,88.0,95.0
8650,Kaiser vega ssf'2 plus,Guille_n_roll,104.0,96.0
8651,Kai EX3,Mass,72.0,70.0
8652,Kakyoin noriaki EX3,Izumo,84.0,113.0
8654,Decade as kuuga,Qzak,51.0,131.0
8655,Kabuto EX3,Qzak_+azuma,53.0,123.0
8656,Kamen rider wizard,Qzak,96.0,124.0
8658,Kamille,}ht,109.0,215.0
8659,Kamui EX3,Drowin arcana,147.0,267.0
8660,Kanako yasaka EX3,Shiroto,155.0,150.0
8661,Kane,Black,50.0,107.0
8663,Kanon EX3,Sxvector,136.0,258.0
8664,Ryoko(fhd),Motomachi,48.0,94.0
8665,Ryoko(mugen),Motomachi,48.0,94.0
8666,Kaori EX3,X-calibre blade,61.0,97.0
8667,Hanayama EX3,Tokage,274.0,394.0
8668,Karel,Keriku,26.0,35.0
8669,Karin EX3,Phantom.of.the.server,90.0,87.0
8670,Karma_0.85,Shishido-kuon,74.0,83.0
8671,Karnov ex,Adamskie,76.0,109.0
8672,Kars,Jjj,79.0,127.0
8673,Kaede kasiwagi,A-tye,28.0,73.0
8674,Kasumi EX3,David demianoff,65.0,94.0
8675,Kasumi ex,Haijin,60.0,95.0
8676,Kasumi 98,Ikaruga,65.0,94.0
8677,Katana EX3,Ns,54.0,105.0
8678,Kathryne_keyron,Seima,32.0,93.0
8679,Kato EX3,Dxwho,82.0,109.0
8680,Kawajirikosaku EX3,?,47.0,120.0
8682,Kawashima-san EX3,Fu-lin,50.0,107.0
8683,Kay,Black,72.0,110.0
8684,Kazama kazuki EX3,Motomachi,69.0,89.0
8685,Kazama sogetsu EX3,Motomachi,81.0,96.0
8686,Kazama,Ckenni and system id,80.0,90.0
8687,Kazuya akatsuki +q,Qk2key,65.0,114.0
8688,Kefka palazzo,Smeagol14,15.0,24.0
8689,Keith EX3,Mouser,71.0,109.0
8691,P3 hero EX3,Un,38.0,112.0
8692,Kemou,Nanassin,46.0,71.0
8693,Kenpachi zaraki,"Dmk, alchemist edit by grafo_maxi",102.0,133.0
8694,Kenshi ex,Pre-to,133.0,105.0
8695,Kenshi 1p,Pre-to,133.0,105.0
8696,Kensou EX3,Aomura,81.0,88.0
8697,Kensou ex,Aomura,81.0,88.0
8698,Kung fu blanka,Elecbyte,51.0,106.0
8699,Kung fu master,Elecbyte,51.0,106.0
8700,Kfm iwbtg,Fhqwhgads7,51.0,106.0
8701,Khan EX3,Bad darkness,90.0,84.0
8702,Khan ex,Bad darkness,90.0,84.0
8703,Sephiroth EX3,_kronos_,483.0,283.0
8705,Kiki de appendix,Kingseiya,29.0,63.0
8706,Killa yoshikage,?,66.0,126.0
8707,Kill bill gogo,Easychar,112.0,132.0
8708,Kill bill jhonny_mo,Easychar,66.0,123.0
8709,Kill bill o-ren_ishii,Easychar,100.0,101.0
8710,Kill bill uma-ex,Actarus,62.0,106.0
8711,Kill bill uma,Actarus,62.0,106.0
8712,Killer machine 3,Sudara13,211.0,164.0
8713,Kilyousuke ex,Pre-to,44.0,108.0
8714,Kim kaphwan EX3,Byakko,57.0,115.0
8718,Kingjoe,?,27.0,83.0
8719,King EX3,Ns,,
8721,Kinoko,Jj,76.0,122.0
8722,Kinomoto sakura,David demianoff,44.0,97.0
8723,Kira izuru,Egiboi22,112.0,124.0
8724,Kirara EX3,Rakurai,282.0,275.0
8725,Kiriko EX3,Nhk,83.0,96.0
8726,Scopedog,Barbatos,200.0,200.0
8727,Kirikou EX3,Ouchi,64.0,74.0
8728,Kirin,Tanukida_taichi,150.0,150.0
8729,Kiruo_v1.18,Sakura,42.0,44.0
8730,Double_sword,Mir,257.0,370.0
8731,Kitanaitaru,}ht,186.0,284.0
8732,Kitsune,Tanukida_taichi,65.0,145.0
8733,Gokuraku tarou,Shimon,132.0,138.0
8734,Karakuri,null,320.0,240.0
8735,Manjimaru EX3,Kszsk,92.0,103.0
8736,Orochimaru EX3,Shimon,90.0,128.0
8737,Tsunade EX3,Roque,102.0,87.0
8738,Yagumo EX3,Mattasaur,63.0,104.0
8739,Klang,,512.0,512.0
8740,Knight,Ikaruga,84.0,108.0
8741,Kobuta,Tanukida_taichi,39.0,76.0
8742,Sakura EX3,L.c&mast-chen&gx,65.0,92.0
8744,Kohaku vp EX3,M3,68.0,98.0
8746,Sanada kojiroh,Z^\ arranged by ildanaf,,
8747,Tsukishima koko,Nipa3008,42.0,102.0
8748,Koola EX3,Princevegeta,139.0,150.0
8749,Katsura kotonoha,?ll,52.0,101.0
8750,Shirakawa kotori,Finir,44.0,99.0
8751,Kou EX3,Ikaruga,64.0,114.0
8752,Kracko,?,130.0,130.0
8753,Kraft,Jojo fu- ?,46.0,55.0
8754,Krasnaya,Nekotuki,111.0,81.0
8755,Krauser 98,Ikaruga,75.0,122.0
8756,Kryo EX3,,512.0,512.0
8758,Kula diana,Betalille,89.0,107.0
8759,Filz-rout,Juke kisaragi,37.0,107.0
8760,Kunagi tenrou EX3,Ina,640.0,240.0
8761,Kung flappy man,Elecbyte,51.0,106.0
8762,Kureha EX3,Juke kisaragi,50.0,104.0
8763,Kurorim,3ha,75.0,85.0
8764,Kusanagi EX3,David demianoff,62.0,104.0
8765,Kyko waifu,"Panda&way-oh, edited by kestel",202.0,305.0
8766,Kyle the squirtle,Kturner,44.0,44.0
8767,Kyo xi,Ikaruga,62.0,104.0
8768,Kyoko,Actarus,51.0,87.0
8769,Kirisima kyoko,Sakuraka,76.0,104.0
8770,Kyoko_typea EX3,Sekirei,53.0,96.0
8771,Kyoko_typek,Sekirei,53.0,96.0
8772,Kyoshiro ex,Ohgaki,173.0,143.0
8773,Kyo_99xi,Sekirei,62.0,104.0
8774,Kyo EX3,Hilune,63.0,107.0
8775,Kyo kusanagi EX3,Ahuron,491.0,293.0
8776,King of zero,? - jojo fu,43.0,48.0
8777,L.c.kiso,Kfc?,176.0,200.0
8778,Labyrinth 1p,Pre-to,65.0,95.0
8779,Lee EX3,Ahuron,491.0,293.0
8780,Legion EX3,Tokuiten,700.0,499.0
8781,Lemeza,Spacemouse,18.0,19.0
8782,Lenalee-mvc EX3,Uru,43.0,44.0
8783,Leona ex,Tin,76.0,112.0
8784,Leona xiii,P-tan,161.0,228.0
8785,Lian,Marktwo,,
8786,Lieselotte_achenbach,~}@,115.0,192.0
8787,Lilly kane,Yumehiko,129.0,108.0
8788,Lin EX3,Ryo 2005,84.0,111.0
8789,Lion-o EX3,Erradicator and hystalin,95.0,123.0
8790,Lion_gunta,Sirohan,42.0,100.0
8791,Liza,Masa00341,59.0,104.0
8792,Lord.misyaguzi,T-jiro,296.0,300.0
8793,Lord slug,Tomo,91.0,119.0
8794,Lf2 - louis,Deoxgigas,47.0,73.0
8795,Lf2 - louisx,Deoxgigas,81.0,74.0
8796,Lucario,Dshiznetz,90.0,161.0
8797,Lucifer EX3,Boomer,164.0,243.0
8798,Lucy,"Boomer, edited by kestel",164.0,243.0
8799,Luise EX3,Blue blood,69.0,113.0
8800,Macheta,Jabulleta,124.0,151.0
8801,Steely dan,Kozeni,108.0,90.0
8802,Magnus,? - jojo fu,127.0,98.0
8803,Mai_shiranui EX3,Anamochi,160.0,224.0
8805,Majic-pot,Sudara13,88.0,96.0
8806,K.m.mioh,Cerenas,135.0,101.0
8807,Majin boo EX3,Bacteria,73.0,99.0
8808,Killer majinga,Rick,75.0,137.0
8809,Makoto EX3,Nhk,116.0,100.0
8810,Makoto sawatari,586,52.0,78.0
8811,Mandoraf-f,}ht,118.0,191.0
8814,Maori,Ahuron,346.0,38.0
8815,Margaretha_solin,Seima,45.0,97.0
8816,Mariabell armitage EX3,Sylphyne,59.0,92.0
8817,Marona,Stupa,33.0,69.0
8818,Mars people EX3,Happa,104.0,99.0
8819,Mary EX3,Maty,304.0,304.0
8821,Masako(emanon),Juke kisaragi,67.0,88.0
8822,Masako,Juke kisaragi,67.0,88.0
8823,Master god ryu,,57.0,106.0
8824,Master marco,Kannaduki,78.0,96.0
8825,Mawile,Spacemouse,89.0,61.0
8826,Maxima EX3,Aomura,87.0,119.0
8827,Maxima ex,Aomura,87.0,119.0
8828,Makishi masao,Mother earth,108.0,130.0
8830,Maximum maxime,Ryanide and spacemouse,82.0,130.0
8831,Maximune,"Neat unsou, edited by kestel (it's pronounced max-ee-moo-nay)",241.0,249.0
8832,Mazinger-z ex,Barbatos,197.0,152.0
8833,Bruce shotoman,Dragoon316,66.0,98.0
8834,Mech rugal,@ndroide,72.0,127.0
8835,Alien mefilas,?,22.0,89.0
8836,Meilyne cujo,Bravo,59.0,95.0
8837,Stoneaxe,Mabs-kmk,45.0,28.0
8838,Metagang,Mabs-kmk,45.0,28.0
8839,Metaknight,Ouchi,86.0,58.0
8840,Metalgear rex,Bartlett,637.0,579.0
8841,Metal_mukyu- EX3,Otto,54.0,102.0
8842,Meteor,Kasu,200.0,250.0
8843,Metol-sv,Blue-b-sky,22.0,22.0
8844,Alien metron,?,33.0,88.0
8845,Mienshao,111,178.0,129.0
8846,Miffy,Mith,38.0,72.0
8847,Miko hd,Pre-to,130.0,189.0
8848,Miku_tt,Mass,45.0,109.0
8849,Mimizuku_teacher,Hanbahan,73.0,63.0
8850,Minos,Felipe lopera,129.0,185.0
8851,Minotauro,Tony adv,121.0,95.0
8852,Mira,Goshu,73.0,104.0
8853,Darkschneider,Tony adv,317.0,205.0
8854,Reptile EX3,Omegapsycho-mk,74.0,132.0
8855,Scorpion EX3,Omegapsycho-mk,74.0,132.0
8856,Sub-zero EX3,Omegapsycho-mk,66.0,133.0
8857,Mo-mo-dainamaitu EX3,?hlr,63.0,134.0
8858,Model z,? - jojo fu,34.0,39.0
8859,Moe,Fangke,53.0,96.0
8860,Mokou fujiwara EX3,Hm,40.0,104.0
8861,Momo-kirby,Ahuron,8.0,8.0
8862,Mono freaks,Hottomotto,58.0,103.0
8863,Mora EX3,Kayui uma,69.0,103.0
8864,Moriya ex,Hal,117.0,99.0
8865,Gato ex,Gm,84.0,94.0
8866,Terry EX3,Gm,75.0,97.0
8867,Mr.ganon,Kikurage,142.0,220.0
8868,Shitan uzuki,Y.y,38.0,57.0
8870,Mrdestructoid,Twistedsynapse (mvc huitzil by jedah12) kappa,114.0,112.0
8871,Mr. game & watch plus,0,111.0,106.0
8872,Mrkarate,Jin,67.0,105.0
8873,Mr.karate ssf'2 plus,Guille_n_roll,79.0,119.0
8874,Mr.mannequin,Taichi_tanukida,160.0,239.0
8875,Mr_shihan,Poikre,77.0,142.0
8876,Ms.valliere,Rel,49.0,101.0
8877,Mukai EX3,Ryo 2005,125.0,155.0
8878,Nakoruru ex EX3,Ali,73.0,87.0
8879,Zangief EX3,Kamekaze,118.0,114.0
8880,Shadow agent,Mgmurrow,640.0,480.0
8881,Omega red mvc2,Iwakick,110.0,135.0
8882,M_canon,Anamochi,128.0,256.0
8883,Kongman EX3,Maty,181.0,194.0
8884,Made multi,Tuki no turugi,28.0,72.0
8885,Yuki nagato,Seravy,62.0,203.0
8886,Nair,Ouchi,42.0,98.0
8887,Naitou ex,}ht,378.0,531.0
8888,Nameless 02,Ikaruga,53.0,114.0
8889,Namihei,Elecbyte,49.0,112.0
8890,Nana diclonius,Manchotlife,38.0,105.0
8891,Nanoha tsukikage,Wani_shimamura,151.0,187.0
8893,Narukana EX3,If & snowwolf,256.0,256.0
8894,Nash,Phantom.of.the.server,89.0,98.0
8895,Natsuka fuou,Wani_shimamura,141.0,200.0
8896,Natsumi EX3,Yu-toharu,32.0,122.0
8897,Cless,Lt,46.0,68.0
8898,Dhaos,Lt,66.0,86.0
8899,Nega scott,Basara-kun,36.0,59.0
8900,Nega peach EX3,Big eli king,34.0,74.0
8901,Peach toadstool EX3,Big eli king,34.0,74.0
8902,Nekonin ex,Mayupon,178.0,168.0
8903,Neko,Tanukida_taichi,100.0,100.0
8904,Neku sakuraba,Alexei roschak,29.0,62.0
8905,Neo y&m,Y&m,68.0,106.0
8906,Ness EX3,Drowin,30.0,46.0
8907,Jerry,Z,18.0,25.0
8908,Tom,Z,49.0,46.0
8909,Nf-kyo EX3,H. a. l . l .,72.0,108.0
8910,Ninja EX3,Masukenpu-kun,34.0,48.0
8911,Ninja nwa,Ankokunaitou,43.0,90.0
8912,No-life-nanaya,Barbatos,55.0,111.0
8913,Noa,Gatt,96.0,124.0
8914,Noblesse oblige,Nachel+macbeth,118.0,112.0
8915,Norimaro EX3,Darkriem,80.0,83.0
8916,Noroko EX3,Andres borghi,37.0,105.0
8917,Nosferu,Lt smith,179.0,162.0
8918,Not so hyper commando team,"Aaron alejandro , edited by blazemanxd",148.0,120.0
8919,Nouka EX3,Gs,74.0,104.0
8921,Noembelu EX3,Pullo,113.0,168.0
8922,Taizo hori,Tetsuo9999,95.0,77.0
8923,New rubber soul,,67.0,123.0
8924,Odie,Z,34.0,56.0
8925,Okina,Hal,78.0,99.0
8926,Old,Tamago kanten,62.0,104.0
8927,Joseph joestar EX3,Y.y,71.0,117.0
8928,Olga,Mecha-cabbage,522.0,502.0
8929,Onodera ren,Daniel9999999,128.0,240.0
8930,Ootani reimu,Etoile,60.0,115.0
8931,Optimus prime,Omega supreme,124.0,162.0
8932,Orc,Ikaruga,136.0,127.0
8933,Gilgamesh,Tabibito,87.0,136.0
8934,Ortega ex,Abuhachi,107.0,96.0
8935,Ositi,Tukimoon,64.0,90.0
8936,Overlord laharl,The doodly overlord,99.0,78.0
8937,P-silver,Saurer,289.0,148.0
8938,Papillon,Ouchi,56.0,115.0
8939,Parace,Incurable,200.0,263.0
8940,Paragus,?,80.0,80.0
8941,Freezeman,Calamix,66.0,55.0
8942,Magnet man,Calamix,60.0,40.0
8943,Peeking lord pirate,The doctor,219.0,174.0
8944,Peketo EX3,Andres borghi,47.0,96.0
8945,Penta,Hanbahan,27.0,25.0
8946,Pepe-h,Ryo 2005,65.0,115.0
8947,Peppercat,Muro,103.0,101.0
8948,Perfecti ex,Ari,214.0,303.0
8949,Person-lichkeit,Nekomanma,97.0,105.0
8950,Peter griffin,Easychar,61.0,110.0
8951,Phantomsheet,? - jojo fu,36.0,37.0
8952,Phobos(yanagi_ai),Kazemaru,114.0,112.0
8953,Phoenix wright,Ld,125.0,142.0
8955,Piccolo sb,Supermystery,84.0,101.0
8956,Pikkon,Tomo,84.0,101.0
8957,Pikopiko EX3,Elecbyte,120.0,101.0
8958,White buffalo EX3,Shimon,54.0,120.0
8959,W buffalo_n,Shimon,86.0,116.0
8960,Pocket chunli,Pocket fighter,53.0,64.0
8961,Pocket ken EX3,Pocket fighter,59.0,65.0
8962,Poison ivy,Fron,88.0,119.0
8963,Pokita,Ouchi,34.0,106.0
8964,J.p.polnareff,Nimame,58.0,120.0
8965,Pooh,Furin,142.0,233.0
8966,Pop,Sankiti,79.0,107.0
8967,Poring,Seima,30.0,26.0
8968,Julian solo poseidon,Xzblue,180.0,189.0
8969,Ken EX3,Phantom.of.the.server&jmorphman,57.0,106.0
8970,Master ken,Phantom.of.the.server&jmorphman,57.0,106.0
8971,Power lyzer,Juke kisaragi,640.0,480.0
8972,Asagi EX3,Stupa,39.0,63.0
8973,Get in the robot you idiot,Hsr,56.0,67.0
8974,Project_f,Ririkaruaki,48.0,58.0
8975,The projectile,Basara-kun,57.0,118.0
8976,Prometheus,? - jojo fu,64.0,45.0
8977,Puss in boots,Rgm,104.0,132.0
8978,Q-bee ex,Misao,88.0,98.0
8979,R-2,Z.a.i.,115.0,85.0
8980,Radioactive man,Joshua,115.0,136.0
8981,Raine,Marktwo_mana,,
8982,Rakugaki,Mf,363.0,419.0
8984,Wreck-it ralph EX3,Roysquadrocks,102.0,112.0
8985,Ramda EX3,Ikaruga,128.0,144.0
8987,Ramon EX3,Tin,42.0,122.0
8988,Rangle EX3,Ankokunaitou,46.0,93.0
8989,Rasho-zero,Simotsuki,61.0,119.0
8990,Raydric_and_archer,Seima,37.0,88.0
8991,Celsius,Okina,62.0,92.0
8992,Reak.f,Chin-ya,48.0,111.0
8993,Real gloria,Pre-to,49.0,97.0
8994,Reas,Jin,48.0,112.0
8995,Redking,?,77.0,84.0
8996,Reflector,Omega supreme,96.0,134.0
8997,Reika EX3,Fervicante,134.0,80.0
8998,Reimu hr,Nachel,202.0,206.0
8999,Reisen EX3,Minoo,96.0,96.0
9000,Remi,Mass,47.0,103.0
9001,Remy,Crain,256.0,256.0
9002,Rera ex,Misao,78.0,88.0
9003,Rila,Sankaku,69.0,109.0
9004,Rinrin,Bluishcat,65.0,103.0
9005,Rin_tohsaka,Kisaragiryuto&acha,40.0,98.0
9006,Roa EX3,Kamekaze,79.0,106.0
9007,Robert945,Sekirei,56.0,106.0
9008,Ytp robotnik,Aperson98,72.0,87.0
9009,Roche EX3,Mass,93.0,126.0
9010,Rock-impact,Winds776,74.0,110.0
9011,Rockula,German,73.0,105.0
9012,Rocky EX3,Sylphyne,100.0,100.0
9013,Rodimus prime,Omega supreme,116.0,161.0
9014,Ronaldinho,Cavaleiro_de_gothan,92.0,132.0
9015,Ronan,Aa250 and bdc,174.0,123.0
9016,Rosie,Taichi_tanukida,70.0,110.0
9017,Rotom,Garchompmatt,129.0,131.0
9018,Rouwe EX3,Masa,46.0,80.0
9019,Rouwe_n,Masa,46.0,80.0
9021,Roy,Tetsuo/tetsuo9999/rice/rice9999,63.0,75.0
9022,Ruby heart mvc3,Kamekaze,74.0,112.0
9023,Ruby heart EX3,Beximus,74.0,112.0
9025,Lf2 - rudolf,Deoxgigas,42.0,70.0
9026,Rufus,Mr. i,356.0,368.0
9027,Rugal EX3,Gonzo-,84.0,140.0
9028,Rugal bernstein EX3,Mr.x-file,89.0,122.0
9029,Rughadjeen,}ht,170.0,393.0
9030,Ruili EX3,Kayui uma,71.0,160.0
9031,Ruquia ex,Nsx-r,69.0,109.0
9032,Ruriko,,256.0,256.0
9033,Rydia EX3,Rakkasei,86.0,159.0
9035,Ryo945,Sekirei,60.0,102.0
9036,Ryoko ex EX3,Icl,91.0,216.0
9037,Ryo ssf'2 plus,Guille_n_roll,79.0,119.0
9038,Ryu 98,Ikaruga,55.0,104.0
9039,Ryu EX3,Duracelleur,78.0,111.0
9040,Ryuken EX3,Basara-kun,57.0,118.0
9041,Zuityou no ryukoteam,Popoponta,98.0,121.0
9042,Ryu ssf'2 plus,Guille_n_roll,64.0,98.0
9043,Ryu_a,Felicity,78.0,111.0
9044,Ryu mvc1,K.y-shanxi,150.0,98.0
9045,S.geist,Cafe,109.0,120.0
9046,Sa-x,Endoedgarjunior,27.0,36.0
9047,Samus aran,Endoedgarjunior,26.0,43.0
9048,Sabu EX3,Nhk,272.0,224.0
9049,Sagat ssf'2 plus,Guille_n_roll,88.0,137.0
9050,Sagat_a,Felicity,68.0,122.0
9051,Sai-en1,Hm,110.0,238.0
9052,Sailor jupiter k,Akagik,47.0,103.0
9053,Sailor mars k,Akagik,34.0,101.0
9054,Sailor mercury k,Akagik,40.0,99.0
9055,Sailor moon k,Akagik,46.0,98.0
9056,Sailor venus k,Akagik,50.0,103.0
9057,Saimon,Chicken_heart,287.0,228.0
9058,Saint-of-silver,Simotsuki,183.0,260.0
9059,Saiyajin,Elecbyte,36.0,46.0
9060,Sakura 98,Ikaruga,65.0,92.0
9061,Sakuya izayoi EX3,Seravy,54.0,95.0
9062,Samchay ex,Laiso_7,55.0,114.0
9063,Sankuro yorozu,Taruse,101.0,160.0
9064,Sanosuke EX3,"Aoshi24, danmt, and edogawa inpo",73.0,118.0
9065,Santaurus EX3,Ngi,168.0,206.0
9066,Sarge,Lord sinistro & xandegraf,75.0,86.0
9067,Satsujinki EX3,Krsmshow,48.0,107.0
9068,Satsuki vp EX3,M3,37.0,104.0
9070,Sayo chan,Tamago kanten,48.0,63.0
9071,Sazabi EX3,Kon,129.0,106.0
9072,Scopedog-rsc,Barbatos,200.0,200.0
9074,Scorponok,Omega supreme,128.0,136.0
9075,Scott pilgrim EX3,Basara-kun,36.0,59.0
9076,Scrafty,Mario11766,74.0,72.0
9077,Mahvel sean,Kaz,78.0,112.0
9079,Senna,Chikuchikugonzalez,80.0,92.0
9080,Senna_ai,Chikuchikugonzalez,80.0,92.0
9081,Serpent,? - jojo fu,55.0,59.0
9082,Seth ex,Nyankoro,78.0,124.0
9083,Seth EX3,Nyankoro,78.0,124.0
9084,Seven,Seven,116.0,100.0
9085,Seyren_windsor,Seima,77.0,104.0
9086,Shin akuma,Mgmurrow,78.0,118.0
9087,Alex sf3,Gm,113.0,111.0
9088,Gouki sf3,Gm,78.0,120.0
9089,Hugo sf3,Gm,112.0,151.0
9090,Ken sf3,Gm,78.0,111.0
9091,Ryu sf3,Gm,78.0,111.0
9094,Twelve EX3,Rei,110.0,98.0
9095,Sf4 vega,Masa,104.0,96.0
9096,Sfcs_chunli,Anamochi,96.0,160.0
9097,Shandera-k,Z.a.i.,97.0,99.0
9098,Shanghai doll,Roysquadrocks,33.0,46.0
9099,Shaq fu EX3,The_none,34.0,73.0
9100,Shar-makai EX3,Andres borghi,158.0,176.0
9101,Shazzer EX3,Ankokunaitou,33.0,80.0
9102,Sheik,S.nara,164.0,142.0
9103,Shen xi,Ikaruga,74.0,112.0
9104,Nagaoka shiho,Doppel,142.0,114.0
9105,Shiki_kageya,Zangmaoyu,58.0,111.0
9106,Shimo EX3,Ikaruga,80.0,102.0
9107,Shingo 98,Ikaruga,62.0,105.0
9108,Shin gouki ssf'2 plus,Guille_n_roll,65.0,105.0
9109,Shiva EX3,Erick,190.0,196.0
9110,Shizuha EX3,Aomura,61.0,95.0
9111,Shizumaru ex,Pinko,95.0,89.0
9112,Hisame shizumaru ex2,Masquer,97.0,91.0
9113,Shizupa,Rien,200.0,250.0
9114,Shockwave,Omega supreme,148.0,151.0
9115,Shogun EX3,Kfc?,122.0,104.0
9116,Sideswipe,Omega supreme,119.0,140.0
9117,Sigma,? - jojo fu,65.0,100.0
9118,Silver,Ahuron,289.0,148.0
9119,Singyoku,Gs,161.0,281.0
9120,Sissy ex,Ahuron,32.0,96.0
9121,Skapokan,Tamago kanten,25.0,77.0
9122,Skaxl roa,Drkelexo,79.0,106.0
9123,Skeletor dx,Kain the supreme,75.0,138.0
9124,Skywarp,Omega supreme,131.0,137.0
9125,(sman) EX3,Team snowman,91.0,110.0
9126,Smile,Doburoku,198.0,287.0
9127,Soldier,Ikaruga,62.0,76.0
9128,Solitaire,Nekotuki,50.0,97.0
9129,Super-japanese,Ali,147.0,138.0
9130,Sorami,Mass,138.0,232.0
9131,Soujiro EX3,Aoshi24,67.0,97.0
9132,Spacemouse deluxe,Spacemouse,128.0,139.0
9133,Sparkster,Spacemouse and digee,50.0,42.0
9134,Spitfire_m,Qk2key,79.0,140.0
9135,Samurai pizza cats,Tsunamidusher,72.0,68.0
9136,Spunky,Kyle108,38.0,38.0
9137,Ss6 aisya,Suigin,365.0,475.0
9138,Ochamaro,Be,102.0,142.0
9139,Balrog sf2,Omegapsycho,131.0,142.0
9140,Cammy EX3,G.d.t,72.0,94.0
9141,E.honda sf2,Omegapsycho,131.0,108.0
9142,T.hawk sf2,Omegapsycho,102.0,129.0
9143,Ssfiix' rainbow,Ada,64.0,96.0
9144,Super3 goku EX3,Sankiti,151.0,257.0
9145,Starfy,Bakisimu,100.0,100.0
9146,Starscream,Omega supreme,122.0,137.0
9147,Stern,Actarus,72.0,112.0
9148,Strike freedom nitori,Kaixa,61.0,90.0
9149,Disrupter,Kaixa,54.0,94.0
9150,Sunstreaker,Omega supreme,90.0,140.0
9151,Gogeta mvc,Supermystery,61.0,104.0
9152,Superman hero,Hannibal,109.0,141.0
9153,Supernovice,Seima,32.0,79.0
9154,Superpez,Roller18 with easychar,76.0,32.0
9155,Super vegeta EX3,Emiliano 01 && team os,58.0,79.0
9156,Super vegeta ai-barbatos,Emiliano 01 && team os,58.0,79.0
9157,Super gotenks,Aoi minazuki,48.0,108.0
9158,Super vegetto ag,null,36.0,95.0
9159,Another suwako,Deretun,47.0,51.0
9160,Mr.karate EX3,Warusaki3,67.0,106.0
9161,Swordman (waifu),Kfc?,101.0,94.0
9162,Shadow x,? - jojo fu,35.0,48.0
9163,Syakoya,Ameri,560.0,640.0
9164,Sylveon_var1,Ayato589,100.0,110.0
9165,Tabunne,Zenjidoh,66.0,92.0
9166,Taki EX3,Ns,68.0,96.0
9167,Takuma 2002,Dark-shade,78.0,104.0
9168,Takuma945 EX3,Sekirei,60.0,105.0
9169,Talonarten,Taichi_tanukida,80.0,96.0
9170,Tanuki,Taichi_tanukida,48.0,48.0
9171,Tear EX3,Fukin-otou,101.0,221.0
9172,Teh ryu,Irontube,56.0,115.0
9173,Teipa,Hanbahan,32.0,39.0
9174,Tengu man,? - jojo fu,65.0,67.0
9175,Tenshi baiken,Tmtm,71.0,105.0
9177,Terry ex02,Ikaruga,70.0,105.0
9178,Tf2 - sniper,Deoxgigas,54.0,70.0
9179,Sakuya_izayoi,Barai,50.0,97.0
9180,The undertaker,Maniac1075,78.0,110.0
9181,The world-dio EX3,Z^\,90.0,145.0
9182,Thundercracker,Omega supreme,122.0,137.0
9183,Tina,Rakkasei,345.0,360.0
9184,Tios,Ma-bo,137.0,136.0
9185,Tnok,Hnymr,146.0,318.0
9186,Tokinomiya kamui EX3,X}u[,149.0,267.0
9187,Tormentor jinmen,"Souken, edited by kestel",139.0,122.0
9188,Torozo,Kozeni,452.0,400.0
9189,Toss kong,Kairi kong,48.0,45.0
9190,Soy milk,Jabulleta,119.0,122.0
9191,Toy,Fu-lin,188.0,203.0
9192,Himekawa kotone,Kaze,145.0,125.0
9193,Kid trunks,Tomo,38.0,75.0
9196,Tung fu rue EX3,Bad darkness,77.0,102.0
